Date,USD,
20/10/2000,0.8452,
19/10/2000,0.8411,
18/10/2000,0.8525,
17/10/2000,0.8496,
16/10/2000,0.8511,
13/10/2000,0.8627,
12/10/2000,0.8648,
11/10/2000,0.872,
10/10/2000,0.8721,
09/10/2000,0.8695,
06/10/2000,0.8703,
05/10/2000,0.8786,
04/10/2000,0.873,
03/10/2000,0.8763,
02/10/2000,0.8802,
29/09/2000,0.8765,
28/09/2000,0.8832,
27/09/2000,0.8861,
26/09/2000,0.8757,
25/09/2000,0.877,
22/09/2000,0.889,
21/09/2000,0.8524,
20/09/2000,0.8476,
19/09/2000,0.8541,
18/09/2000,0.8526,
15/09/2000,0.8615,
14/09/2000,0.8693,
13/09/2000,0.8654,
12/09/2000,0.8614,
11/09/2000,0.8609,
08/09/2000,0.8735,
07/09/2000,0.8676,
06/09/2000,0.8818,
05/09/2000,0.8886,
04/09/2000,0.9,
01/09/2000,0.8902,
31/08/2000,0.8906,
30/08/2000,0.8909,
29/08/2000,0.8965,
28/08/2000,0.9007,
25/08/2000,0.9021,
24/08/2000,0.9012,
23/08/2000,0.8918,
22/08/2000,0.8972,
21/08/2000,0.9023,
18/08/2000,0.9127,
17/08/2000,0.914,
16/08/2000,0.9072,
15/08/2000,0.9118,
14/08/2000,0.9011,
11/08/2000,0.9132,
10/08/2000,0.9031,
09/08/2000,0.8973,
08/08/2000,0.9047,
07/08/2000,0.9084,
04/08/2000,0.9031,
03/08/2000,0.9028,
02/08/2000,0.9142,
01/08/2000,0.9264,
31/07/2000,0.9243,
28/07/2000,0.9276,
27/07/2000,0.9389,
26/07/2000,0.939,
25/07/2000,0.941,
24/07/2000,0.9332,
21/07/2000,0.9363,
20/07/2000,0.922,
19/07/2000,0.9216,
18/07/2000,0.9353,
17/07/2000,0.9352,
14/07/2000,0.9344,
13/07/2000,0.9349,
12/07/2000,0.9499,
11/07/2000,0.9527,
10/07/2000,0.9523,
07/07/2000,0.9483,
06/07/2000,0.9542,
05/07/2000,0.9537,
04/07/2000,0.9487,
03/07/2000,0.9493,
30/06/2000,0.9556,
29/06/2000,0.9504,
28/06/2000,0.9415,
27/06/2000,0.9401,
26/06/2000,0.9327,
23/06/2000,0.9413,
22/06/2000,0.9405,
21/06/2000,0.947,
20/06/2000,0.9538,
19/06/2000,0.964,
16/06/2000,0.9565,
15/06/2000,0.9524,
14/06/2000,0.9636,
13/06/2000,0.9583,
12/06/2000,0.9527,
09/06/2000,0.949,
08/06/2000,0.9668,
07/06/2000,0.9554,
06/06/2000,0.9485,
05/06/2000,0.9433,
02/06/2000,0.9355,
01/06/2000,0.933,
31/05/2000,0.9303,
30/05/2000,0.9359,
29/05/2000,0.9262,
26/05/2000,0.9143,
25/05/2000,0.8981,
24/05/2000,0.9098,
23/05/2000,0.9111,
22/05/2000,0.9,
19/05/2000,0.8875,
18/05/2000,0.8942,
17/05/2000,0.8922,
16/05/2000,0.9065,
15/05/2000,0.9147,
12/05/2000,0.9029,
11/05/2000,0.9079,
10/05/2000,0.9107,
09/05/2000,0.8978,
08/05/2000,0.8952,
05/05/2000,0.8984,
04/05/2000,0.8947,
03/05/2000,0.8913,
02/05/2000,0.9116,
28/04/2000,0.9085,
27/04/2000,0.9163,
26/04/2000,0.9193,
25/04/2000,0.9302,
20/04/2000,0.9376,
19/04/2000,0.9461,
18/04/2000,0.9497,
17/04/2000,0.9573,
14/04/2000,0.954,
13/04/2000,0.9537,
12/04/2000,0.9576,
11/04/2000,0.9594,
10/04/2000,0.959,
07/04/2000,0.9564,
06/04/2000,0.9625,
05/04/2000,0.9673,
04/04/2000,0.9538,
03/04/2000,0.9564,
31/03/2000,0.9553,
30/03/2000,0.9555,
29/03/2000,0.9568,
28/03/2000,0.9647,
27/03/2000,0.9712,
24/03/2000,0.9715,
23/03/2000,0.9656,
22/03/2000,0.9603,
21/03/2000,0.9701,
20/03/2000,0.9715,
17/03/2000,0.9672,
16/03/2000,0.9663,
15/03/2000,0.9647,
14/03/2000,0.962,
13/03/2000,0.9716,
10/03/2000,0.9613,
09/03/2000,0.9616,
08/03/2000,0.9543,
07/03/2000,0.9593,
06/03/2000,0.964,
03/03/2000,0.9659,
02/03/2000,0.9725,
01/03/2000,0.9667,
29/02/2000,0.9714,
28/02/2000,0.9639,
25/02/2000,0.9813,
24/02/2000,0.9898,
23/02/2000,1.0068,
22/02/2000,1.0022,
21/02/2000,0.9857,
18/02/2000,0.9857,
17/02/2000,0.9919,
16/02/2000,0.9804,
15/02/2000,0.9778,
14/02/2000,0.9867,
11/02/2000,0.9801,
10/02/2000,0.9868,
09/02/2000,0.9934,
08/02/2000,0.9903,
07/02/2000,0.9767,
04/02/2000,0.9835,
03/02/2000,0.9748,
02/02/2000,0.9717,
01/02/2000,0.971,
31/01/2000,0.9791,
28/01/2000,0.9848,
27/01/2000,0.9976,
26/01/2000,1.0019,
25/01/2000,1.0008,
24/01/2000,1.0027,
21/01/2000,1.0097,
20/01/2000,1.0089,
19/01/2000,1.0105,
18/01/2000,1.0093,
17/01/2000,1.0094,
14/01/2000,1.0225,
13/01/2000,1.0276,
12/01/2000,1.0308,
11/01/2000,1.0256,
10/01/2000,1.0229,
07/01/2000,1.0284,
06/01/2000,1.0388,
05/01/2000,1.0368,
04/01/2000,1.0305,
03/01/2000,1.009,
30/12/1999,1.0046,
29/12/1999,1.0072,
28/12/1999,1.0089,
27/12/1999,1.0134,
24/12/1999,1.0142,
23/12/1999,1.0089,
22/12/1999,1.0074,
21/12/1999,1.0084,
20/12/1999,1.0096,
17/12/1999,1.0128,
16/12/1999,1.0146,
15/12/1999,1.0021,
14/12/1999,1.0038,
13/12/1999,1.0128,
10/12/1999,1.0141,
09/12/1999,1.0175,
08/12/1999,1.0236,
07/12/1999,1.0239,
06/12/1999,1.0182,
03/12/1999,1.0015,
02/12/1999,1.0057,
01/12/1999,1.0091,
30/11/1999,1.0097,
29/11/1999,1.0077,
26/11/1999,1.0101,
25/11/1999,1.0194,
24/11/1999,1.0215,
23/11/1999,1.0315,
22/11/1999,1.0311,
19/11/1999,1.0279,
18/11/1999,1.038,
17/11/1999,1.0408,
16/11/1999,1.0336,
15/11/1999,1.0301,
12/11/1999,1.0308,
11/11/1999,1.0406,
10/11/1999,1.0402,
09/11/1999,1.0424,
08/11/1999,1.0405,
05/11/1999,1.0408,
04/11/1999,1.0504,
03/11/1999,1.0491,
02/11/1999,1.0507,
01/11/1999,1.0572,
29/10/1999,1.0453,
28/10/1999,1.0534,
27/10/1999,1.0552,
26/10/1999,1.0633,
25/10/1999,1.0683,
22/10/1999,1.0758,
21/10/1999,1.0797,
20/10/1999,1.0777,
19/10/1999,1.0818,
18/10/1999,1.0868,
15/10/1999,1.0869,
14/10/1999,1.0758,
13/10/1999,1.0778,
12/10/1999,1.0668,
11/10/1999,1.0631,
08/10/1999,1.0657,
07/10/1999,1.0729,
06/10/1999,1.0737,
05/10/1999,1.0686,
04/10/1999,1.0719,
01/10/1999,1.0728,
30/09/1999,1.0665,
29/09/1999,1.0563,
28/09/1999,1.0483,
27/09/1999,1.0414,
24/09/1999,1.0476,
23/09/1999,1.043,
22/09/1999,1.0509,
21/09/1999,1.0388,
20/09/1999,1.0406,
17/09/1999,1.0397,
16/09/1999,1.0372,
15/09/1999,1.0369,
14/09/1999,1.0362,
13/09/1999,1.0342,
10/09/1999,1.052,
09/09/1999,1.0592,
08/09/1999,1.0613,
07/09/1999,1.0565,
06/09/1999,1.0594,
03/09/1999,1.0682,
02/09/1999,1.0662,
01/09/1999,1.0613,
31/08/1999,1.0573,
30/08/1999,1.0454,
27/08/1999,1.045,
26/08/1999,1.0452,
25/08/1999,1.0433,
24/08/1999,1.0512,
23/08/1999,1.0606,
20/08/1999,1.0667,
19/08/1999,1.0517,
18/08/1999,1.0517,
17/08/1999,1.0527,
16/08/1999,1.0553,
13/08/1999,1.0667,
12/08/1999,1.0638,
11/08/1999,1.0668,
10/08/1999,1.0737,
09/08/1999,1.0705,
06/08/1999,1.074,
05/08/1999,1.0791,
04/08/1999,1.0761,
03/08/1999,1.0645,
02/08/1999,1.0665,
30/07/1999,1.0694,
29/07/1999,1.068,
28/07/1999,1.0603,
27/07/1999,1.0627,
26/07/1999,1.0698,
23/07/1999,1.0496,
22/07/1999,1.0499,
21/07/1999,1.0462,
20/07/1999,1.041,
19/07/1999,1.0146,
16/07/1999,1.0202,
15/07/1999,1.0201,
14/07/1999,1.0168,
13/07/1999,1.0183,
12/07/1999,1.0124,
09/07/1999,1.0204,
08/07/1999,1.0182,
07/07/1999,1.0222,
06/07/1999,1.0221,
05/07/1999,1.0232,
02/07/1999,1.0241,
01/07/1999,1.0264,
30/06/1999,1.0328,
29/06/1999,1.0364,
28/06/1999,1.0388,
25/06/1999,1.0443,
24/06/1999,1.0321,
23/06/1999,1.028,
22/06/1999,1.0313,
21/06/1999,1.0339,
18/06/1999,1.0388,
17/06/1999,1.034,
16/06/1999,1.0345,
15/06/1999,1.0392,
14/06/1999,1.0437,
11/06/1999,1.0474,
10/06/1999,1.0474,
09/06/1999,1.0466,
08/06/1999,1.0385,
07/06/1999,1.0316,
04/06/1999,1.0315,
03/06/1999,1.0382,
02/06/1999,1.0382,
01/06/1999,1.0434,
31/05/1999,1.0456,
28/05/1999,1.0479,
27/05/1999,1.0473,
26/05/1999,1.0535,
25/05/1999,1.0627,
24/05/1999,1.0585,
21/05/1999,1.0572,
20/05/1999,1.0639,
19/05/1999,1.0634,
18/05/1999,1.069,
17/05/1999,1.0685,
14/05/1999,1.0676,
13/05/1999,1.0622,
12/05/1999,1.0645,
11/05/1999,1.0732,
10/05/1999,1.0735,
07/05/1999,1.0786,
06/05/1999,1.0799,
05/05/1999,1.0667,
04/05/1999,1.0564,
03/05/1999,1.0589,
30/04/1999,1.0597,
29/04/1999,1.0604,
28/04/1999,1.0666,
27/04/1999,1.063,
26/04/1999,1.0614,
23/04/1999,1.0634,
22/04/1999,1.0581,
21/04/1999,1.0586,
20/04/1999,1.0646,
19/04/1999,1.0636,
16/04/1999,1.0668,
15/04/1999,1.0786,
14/04/1999,1.0787,
13/04/1999,1.0765,
12/04/1999,1.0867,
09/04/1999,1.0778,
08/04/1999,1.0818,
07/04/1999,1.0812,
06/04/1999,1.0726,
05/04/1999,1.0752,
02/04/1999,1.0772,
01/04/1999,1.0772,
31/03/1999,1.0742,
30/03/1999,1.0711,
29/03/1999,1.0692,
26/03/1999,1.0815,
25/03/1999,1.0898,
24/03/1999,1.0928,
23/03/1999,1.0896,
22/03/1999,1.0864,
19/03/1999,1.0915,
18/03/1999,1.1012,
17/03/1999,1.0966,
16/03/1999,1.0901,
15/03/1999,1.0949,
12/03/1999,1.0932,
11/03/1999,1.0891,
10/03/1999,1.0953,
09/03/1999,1.0863,
08/03/1999,1.0908,
05/03/1999,1.0834,
04/03/1999,1.0866,
03/03/1999,1.0899,
02/03/1999,1.0887,
01/03/1999,1.0986,
26/02/1999,1.1018,
25/02/1999,1.1031,
24/02/1999,1.1037,
23/02/1999,1.0969,
22/02/1999,1.0992,
19/02/1999,1.1163,
18/02/1999,1.1232,
17/02/1999,1.1253,
16/02/1999,1.1176,
15/02/1999,1.1238,
12/02/1999,1.1244,
11/02/1999,1.1312,
10/02/1999,1.1342,
09/02/1999,1.1333,
08/02/1999,1.1246,
05/02/1999,1.1292,
04/02/1999,1.1263,
03/02/1999,1.1337,
02/02/1999,1.1337,
01/02/1999,1.1338,
29/01/1999,1.1384,
28/01/1999,1.141,
27/01/1999,1.1529,
26/01/1999,1.1582,
25/01/1999,1.1584,
22/01/1999,1.1567,
21/01/1999,1.1572,
20/01/1999,1.1575,
19/01/1999,1.1616,
18/01/1999,1.1612,
15/01/1999,1.1626,
14/01/1999,1.1653,
13/01/1999,1.1744,
12/01/1999,1.152,
11/01/1999,1.1569,
08/01/1999,1.1659,
07/01/1999,1.1632,
06/01/1999,1.1743,
05/01/1999,1.179,
04/01/1999,1.1789,
